County,County Code,Year,count_hwDays_onDailyMaxTemp,count_hwDays_onDailyMaxHeatIndex,count_hwDays_onDailyNetHeatStress,state
"Kent County, TX",48263,2008-01-01,5,3,3,TX
"Kent County, TX",48263,2009-01-01,33,13,15,TX
"Kent County, TX",48263,2010-01-01,4,26,24,TX
"Kerr County, TX",48265,1981-01-01,0,0,0,TX
"Kerr County, TX",48265,1982-01-01,0,0,0,TX
"Kerr County, TX",48265,1983-01-01,0,0,0,TX
"Kerr County, TX",48265,1984-01-01,8,3,4,TX
"Kerr County, TX",48265,1985-01-01,3,0,0,TX
"Kerr County, TX",48265,1986-01-01,11,4,4,TX
"Kerr County, TX",48265,1987-01-01,0,2,2,TX
"Kerr County, TX",48265,1988-01-01,0,0,0,TX
"Kerr County, TX",48265,1989-01-01,10,6,6,TX
"Kerr County, TX",48265,1990-01-01,10,4,2,TX
"Kerr County, TX",48265,1991-01-01,0,2,0,TX
"Kerr County, TX",48265,1992-01-01,0,3,3,TX
"Kerr County, TX",48265,1993-01-01,5,2,0,TX
"Kerr County, TX",48265,1994-01-01,5,5,5,TX
"Kerr County, TX",48265,1995-01-01,7,4,6,TX
"Kerr County, TX",48265,1996-01-01,10,6,9,TX
"Kerr County, TX",48265,1997-01-01,0,4,4,TX
"Kerr County, TX",48265,1998-01-01,24,18,18,TX
"Kerr County, TX",48265,1999-01-01,5,9,11,TX
"Kerr County, TX",48265,2000-01-01,15,9,9,TX
"Kerr County, TX",48265,2001-01-01,5,2,0,TX
"Kerr County, TX",48265,2002-01-01,2,0,0,TX
"Kerr County, TX",48265,2003-01-01,5,14,8,TX
"Kerr County, TX",48265,2004-01-01,3,0,0,TX
"Kerr County, TX",48265,2005-01-01,13,10,13,TX
"Kerr County, TX",48265,2006-01-01,5,8,7,TX
"Kerr County, TX",48265,2007-01-01,0,2,2,TX
"Kerr County, TX",48265,2008-01-01,4,4,4,TX
"Kerr County, TX",48265,2009-01-01,28,24,27,TX
"Kerr County, TX",48265,2010-01-01,15,33,36,TX
"Kimble County, TX",48267,1981-01-01,0,0,0,TX
"Kimble County, TX",48267,1982-01-01,0,0,0,TX
"Kimble County, TX",48267,1983-01-01,0,0,0,TX
"Kimble County, TX",48267,1984-01-01,7,2,2,TX
"Kimble County, TX",48267,1985-01-01,3,0,0,TX
"Kimble County, TX",48267,1986-01-01,7,4,4,TX
"Kimble County, TX",48267,1987-01-01,0,2,2,TX
"Kimble County, TX",48267,1988-01-01,0,0,0,TX
"Kimble County, TX",48267,1989-01-01,9,3,4,TX
"Kimble County, TX",48267,1990-01-01,9,4,2,TX
"Kimble County, TX",48267,1991-01-01,0,2,0,TX
"Kimble County, TX",48267,1992-01-01,0,3,3,TX
"Kimble County, TX",48267,1993-01-01,6,2,2,TX
"Kimble County, TX",48267,1994-01-01,12,8,7,TX
"Kimble County, TX",48267,1995-01-01,7,4,2,TX
"Kimble County, TX",48267,1996-01-01,12,6,10,TX
"Kimble County, TX",48267,1997-01-01,0,2,4,TX
"Kimble County, TX",48267,1998-01-01,25,15,17,TX
"Kimble County, TX",48267,1999-01-01,5,7,12,TX
"Kimble County, TX",48267,2000-01-01,14,9,9,TX
"Kimble County, TX",48267,2001-01-01,7,3,3,TX
"Kimble County, TX",48267,2002-01-01,0,0,0,TX
"Kimble County, TX",48267,2003-01-01,8,12,11,TX
"Kimble County, TX",48267,2004-01-01,3,0,0,TX
"Kimble County, TX",48267,2005-01-01,11,12,13,TX
"Kimble County, TX",48267,2006-01-01,5,6,6,TX
"Kimble County, TX",48267,2007-01-01,0,4,4,TX
"Kimble County, TX",48267,2008-01-01,4,4,2,TX
"Kimble County, TX",48267,2009-01-01,25,23,25,TX
"Kimble County, TX",48267,2010-01-01,16,32,36,TX
"King County, TX",48269,1981-01-01,4,5,5,TX
"King County, TX",48269,1982-01-01,0,0,0,TX
"King County, TX",48269,1983-01-01,7,6,4,TX
"King County, TX",48269,1984-01-01,0,0,0,TX
"King County, TX",48269,1985-01-01,5,0,0,TX
"King County, TX",48269,1986-01-01,10,2,7,TX
"King County, TX",48269,1987-01-01,0,7,8,TX
"King County, TX",48269,1988-01-01,0,0,2,TX
"King County, TX",48269,1989-01-01,2,2,2,TX
"King County, TX",48269,1990-01-01,4,7,4,TX
"King County, TX",48269,1991-01-01,0,0,0,TX
"King County, TX",48269,1992-01-01,0,0,0,TX
"King County, TX",48269,1993-01-01,3,5,9,TX
"King County, TX",48269,1994-01-01,16,12,10,TX
"King County, TX",48269,1995-01-01,4,7,6,TX
"King County, TX",48269,1996-01-01,11,6,4,TX
"King County, TX",48269,1997-01-01,0,2,2,TX
"King County, TX",48269,1998-01-01,26,22,20,TX
"King County, TX",48269,1999-01-01,2,6,8,TX
"King County, TX",48269,2000-01-01,10,2,2,TX
"King County, TX",48269,2001-01-01,14,10,14,TX
"King County, TX",48269,2002-01-01,0,0,0,TX
"King County, TX",48269,2003-01-01,9,5,9,TX
"King County, TX",48269,2004-01-01,0,0,0,TX
"King County, TX",48269,2005-01-01,0,4,2,TX
"King County, TX",48269,2006-01-01,15,14,12,TX
"King County, TX",48269,2007-01-01,0,5,3,TX
"King County, TX",48269,2008-01-01,5,2,2,TX
"King County, TX",48269,2009-01-01,29,13,15,TX
"King County, TX",48269,2010-01-01,2,21,27,TX
"Kinney County, TX",48271,1981-01-01,0,5,0,TX
"Kinney County, TX",48271,1982-01-01,0,0,0,TX
"Kinney County, TX",48271,1983-01-01,0,0,2,TX
"Kinney County, TX",48271,1984-01-01,8,0,0,TX
"Kinney County, TX",48271,1985-01-01,4,0,0,TX
"Kinney County, TX",48271,1986-01-01,8,4,0,TX
"Kinney County, TX",48271,1987-01-01,0,2,2,TX
"Kinney County, TX",48271,1988-01-01,2,2,2,TX
"Kinney County, TX",48271,1989-01-01,13,9,3,TX
"Kinney County, TX",48271,1990-01-01,4,4,3,TX
"Kinney County, TX",48271,1991-01-01,0,2,3,TX
"Kinney County, TX",48271,1992-01-01,3,4,4,TX
"Kinney County, TX",48271,1993-01-01,5,0,0,TX
"Kinney County, TX",48271,1994-01-01,10,10,9,TX
"Kinney County, TX",48271,1995-01-01,8,7,7,TX
"Kinney County, TX",48271,1996-01-01,11,7,6,TX
"Kinney County, TX",48271,1997-01-01,2,4,6,TX
"Kinney County, TX",48271,1998-01-01,30,21,25,TX
"Kinney County, TX",48271,1999-01-01,2,5,3,TX
"Kinney County, TX",48271,2000-01-01,13,5,6,TX
"Kinney County, TX",48271,2001-01-01,2,3,3,TX
"Kinney County, TX",48271,2002-01-01,2,0,0,TX
"Kinney County, TX",48271,2003-01-01,11,13,12,TX
"Kinney County, TX",48271,2004-01-01,2,3,3,TX
"Kinney County, TX",48271,2005-01-01,10,16,13,TX
"Kinney County, TX",48271,2006-01-01,2,3,5,TX
"Kinney County, TX",48271,2007-01-01,0,4,4,TX
"Kinney County, TX",48271,2008-01-01,0,0,2,TX
"Kinney County, TX",48271,2009-01-01,25,18,21,TX
"Kinney County, TX",48271,2010-01-01,7,29,33,TX
"Kleberg County, TX",48273,1981-01-01,0,0,0,TX
"Kleberg County, TX",48273,1982-01-01,0,0,0,TX
"Kleberg County, TX",48273,1983-01-01,0,0,0,TX
"Kleberg County, TX",48273,1984-01-01,6,0,0,TX
"Kleberg County, TX",48273,1985-01-01,2,2,0,TX
"Kleberg County, TX",48273,1986-01-01,5,0,0,TX
"Kleberg County, TX",48273,1987-01-01,0,4,14,TX
"Kleberg County, TX",48273,1988-01-01,3,2,2,TX
"Kleberg County, TX",48273,1989-01-01,14,0,0,TX
"Kleberg County, TX",48273,1990-01-01,13,4,4,TX
"Kleberg County, TX",48273,1991-01-01,2,2,6,TX
"Kleberg County, TX",48273,1992-01-01,2,4,4,TX
"Kleberg County, TX",48273,1993-01-01,0,0,0,TX
"Kleberg County, TX",48273,1994-01-01,6,6,6,TX
"Kleberg County, TX",48273,1995-01-01,11,11,5,TX
"Kleberg County, TX",48273,1996-01-01,7,8,7,TX
"Kleberg County, TX",48273,1997-01-01,3,7,8,TX
"Kleberg County, TX",48273,1998-01-01,27,18,19,TX
"Kleberg County, TX",48273,1999-01-01,5,5,4,TX
"Kleberg County, TX",48273,2000-01-01,11,6,3,TX
"Kleberg County, TX",48273,2001-01-01,4,3,0,TX
"Kleberg County, TX",48273,2002-01-01,3,0,0,TX
"Kleberg County, TX",48273,2003-01-01,4,6,6,TX
"Kleberg County, TX",48273,2004-01-01,2,9,17,TX
"Kleberg County, TX",48273,2005-01-01,21,15,18,TX
"Kleberg County, TX",48273,2006-01-01,2,6,14,TX
"Kleberg County, TX",48273,2007-01-01,0,2,0,TX
"Kleberg County, TX",48273,2008-01-01,4,6,4,TX
"Kleberg County, TX",48273,2009-01-01,27,5,5,TX
"Kleberg County, TX",48273,2010-01-01,0,14,22,TX
"Knox County, TX",48275,1981-01-01,5,5,5,TX
"Knox County, TX",48275,1982-01-01,0,0,0,TX
"Knox County, TX",48275,1983-01-01,7,4,2,TX
"Knox County, TX",48275,1984-01-01,0,0,0,TX
"Knox County, TX",48275,1985-01-01,3,0,0,TX
"Knox County, TX",48275,1986-01-01,10,3,7,TX
"Knox County, TX",48275,1987-01-01,0,7,8,TX
"Knox County, TX",48275,1988-01-01,0,0,2,TX
"Knox County, TX",48275,1989-01-01,2,2,2,TX
"Knox County, TX",48275,1990-01-01,0,5,0,TX
"Knox County, TX",48275,1991-01-01,0,0,0,TX
"Knox County, TX",48275,1992-01-01,0,0,2,TX
"Knox County, TX",48275,1993-01-01,3,5,7,TX
"Knox County, TX",48275,1994-01-01,13,10,7,TX
"Knox County, TX",48275,1995-01-01,3,8,8,TX
"Knox County, TX",48275,1996-01-01,11,8,8,TX
"Knox County, TX",48275,1997-01-01,0,2,2,TX
"Knox County, TX",48275,1998-01-01,28,21,21,TX
"Knox County, TX",48275,1999-01-01,5,6,9,TX
"Knox County, TX",48275,2000-01-01,14,2,2,TX
"Knox County, TX",48275,2001-01-01,14,14,16,TX
"Knox County, TX",48275,2002-01-01,0,0,0,TX
"Knox County, TX",48275,2003-01-01,7,7,9,TX
"Knox County, TX",48275,2004-01-01,0,0,0,TX
"Knox County, TX",48275,2005-01-01,0,4,4,TX
"Knox County, TX",48275,2006-01-01,17,12,14,TX
"Knox County, TX",48275,2007-01-01,0,5,3,TX
"Knox County, TX",48275,2008-01-01,5,3,2,TX
"Knox County, TX",48275,2009-01-01,28,10,8,TX
"Knox County, TX",48275,2010-01-01,2,25,28,TX
"Lamar County, TX",48277,1981-01-01,0,3,2,TX
"Lamar County, TX",48277,1982-01-01,0,0,0,TX
"Lamar County, TX",48277,1983-01-01,0,0,0,TX
"Lamar County, TX",48277,1984-01-01,4,2,0,TX
"Lamar County, TX",48277,1985-01-01,2,0,0,TX
"Lamar County, TX",48277,1986-01-01,2,5,3,TX
"Lamar County, TX",48277,1987-01-01,5,5,10,TX
"Lamar County, TX",48277,1988-01-01,2,2,4,TX
"Lamar County, TX",48277,1989-01-01,0,0,0,TX
"Lamar County, TX",48277,1990-01-01,2,0,0,TX
"Lamar County, TX",48277,1991-01-01,0,0,0,TX
"Lamar County, TX",48277,1992-01-01,0,2,2,TX
"Lamar County, TX",48277,1993-01-01,7,4,6,TX
"Lamar County, TX",48277,1994-01-01,0,2,0,TX
"Lamar County, TX",48277,1995-01-01,0,5,7,TX
"Lamar County, TX",48277,1996-01-01,3,3,3,TX
"Lamar County, TX",48277,1997-01-01,0,0,2,TX
"Lamar County, TX",48277,1998-01-01,34,24,30,TX
"Lamar County, TX",48277,1999-01-01,13,13,11,TX
"Lamar County, TX",48277,2000-01-01,23,6,8,TX
"Lamar County, TX",48277,2001-01-01,0,2,0,TX
"Lamar County, TX",48277,2002-01-01,0,0,0,TX
"Lamar County, TX",48277,2003-01-01,5,2,4,TX
"Lamar County, TX",48277,2004-01-01,2,0,0,TX
"Lamar County, TX",48277,2005-01-01,2,5,8,TX
"Lamar County, TX",48277,2006-01-01,27,22,17,TX
"Lamar County, TX",48277,2007-01-01,0,2,5,TX
"Lamar County, TX",48277,2008-01-01,7,4,4,TX
"Lamar County, TX",48277,2009-01-01,44,17,20,TX
"Lamar County, TX",48277,2010-01-01,21,36,39,TX
"Lamb County, TX",48279,1981-01-01,9,9,11,TX
"Lamb County, TX",48279,1982-01-01,0,2,2,TX
"Lamb County, TX",48279,1983-01-01,6,2,2,TX
"Lamb County, TX",48279,1984-01-01,0,0,0,TX
"Lamb County, TX",48279,1985-01-01,0,2,0,TX
"Lamb County, TX",48279,1986-01-01,4,3,6,TX
"Lamb County, TX",48279,1987-01-01,0,0,3,TX
"Lamb County, TX",48279,1988-01-01,0,0,2,TX
"Lamb County, TX",48279,1989-01-01,6,4,6,TX
"Lamb County, TX",48279,1990-01-01,17,15,11,TX
"Lamb County, TX",48279,1991-01-01,0,0,0,TX
"Lamb County, TX",48279,1992-01-01,0,2,0,TX
"Lamb County, TX",48279,1993-01-01,0,7,7,TX
"Lamb County, TX",48279,1994-01-01,18,12,13,TX
"Lamb County, TX",48279,1995-01-01,8,7,7,TX
"Lamb County, TX",48279,1996-01-01,8,3,7,TX
"Lamb County, TX",48279,1997-01-01,0,0,0,TX
"Lamb County, TX",48279,1998-01-01,22,17,26,TX
"Lamb County, TX",48279,1999-01-01,0,5,6,TX
"Lamb County, TX",48279,2000-01-01,9,8,2,TX
"Lamb County, TX",48279,2001-01-01,10,13,16,TX
"Lamb County, TX",48279,2002-01-01,2,2,2,TX
"Lamb County, TX",48279,2003-01-01,13,12,9,TX
"Lamb County, TX",48279,2004-01-01,0,0,2,TX
"Lamb County, TX",48279,2005-01-01,2,2,2,TX
"Lamb County, TX",48279,2006-01-01,19,13,15,TX
"Lamb County, TX",48279,2007-01-01,2,2,2,TX
"Lamb County, TX",48279,2008-01-01,6,2,2,TX
"Lamb County, TX",48279,2009-01-01,23,22,16,TX
"Lamb County, TX",48279,2010-01-01,4,13,19,TX
"Lampasas County, TX",48281,1981-01-01,0,0,2,TX
"Lampasas County, TX",48281,1982-01-01,0,0,0,TX
"Lampasas County, TX",48281,1983-01-01,0,0,0,TX
"Lampasas County, TX",48281,1984-01-01,4,2,4,TX
"Lampasas County, TX",48281,1985-01-01,5,2,2,TX
"Lampasas County, TX",48281,1986-01-01,11,8,5,TX
"Lampasas County, TX",48281,1987-01-01,0,0,2,TX
"Lampasas County, TX",48281,1988-01-01,2,2,6,TX
"Lampasas County, TX",48281,1989-01-01,3,3,4,TX
"Lampasas County, TX",48281,1990-01-01,7,5,3,TX
"Lampasas County, TX",48281,1991-01-01,0,0,0,TX
"Lampasas County, TX",48281,1992-01-01,0,2,0,TX
"Lampasas County, TX",48281,1993-01-01,2,0,4,TX
"Lampasas County, TX",48281,1994-01-01,4,3,0,TX
"Lampasas County, TX",48281,1995-01-01,7,5,8,TX
"Lampasas County, TX",48281,1996-01-01,9,0,2,TX
"Lampasas County, TX",48281,1997-01-01,0,4,4,TX
"Lampasas County, TX",48281,1998-01-01,18,13,13,TX
"Lampasas County, TX",48281,1999-01-01,14,19,17,TX
"Lampasas County, TX",48281,2000-01-01,16,8,8,TX
"Lampasas County, TX",48281,2001-01-01,7,5,5,TX
"Lampasas County, TX",48281,2002-01-01,0,0,0,TX
"Lampasas County, TX",48281,2003-01-01,8,4,6,TX
"Lampasas County, TX",48281,2004-01-01,0,0,0,TX
"Lampasas County, TX",48281,2005-01-01,8,8,5,TX
"Lampasas County, TX",48281,2006-01-01,11,12,12,TX
"Lampasas County, TX",48281,2007-01-01,0,2,0,TX
"Lampasas County, TX",48281,2008-01-01,2,4,2,TX
"Lampasas County, TX",48281,2009-01-01,32,24,21,TX
"Lampasas County, TX",48281,2010-01-01,19,33,35,TX
"La Salle County, TX",48283,1981-01-01,0,0,0,TX
"La Salle County, TX",48283,1982-01-01,0,0,0,TX
"La Salle County, TX",48283,1983-01-01,0,0,0,TX
"La Salle County, TX",48283,1984-01-01,6,3,0,TX
"La Salle County, TX",48283,1985-01-01,2,0,0,TX
"La Salle County, TX",48283,1986-01-01,4,0,0,TX
"La Salle County, TX",48283,1987-01-01,5,2,7,TX
"La Salle County, TX",48283,1988-01-01,0,0,0,TX
"La Salle County, TX",48283,1989-01-01,14,0,0,TX
"La Salle County, TX",48283,1990-01-01,11,2,4,TX
"La Salle County, TX",48283,1991-01-01,0,2,2,TX
"La Salle County, TX",48283,1992-01-01,2,3,4,TX
"La Salle County, TX",48283,1993-01-01,0,0,0,TX
"La Salle County, TX",48283,1994-01-01,4,4,6,TX
"La Salle County, TX",48283,1995-01-01,5,5,4,TX
"La Salle County, TX",48283,1996-01-01,8,7,5,TX
"La Salle County, TX",48283,1997-01-01,2,7,12,TX
"La Salle County, TX",48283,1998-01-01,31,22,23,TX
"La Salle County, TX",48283,1999-01-01,2,3,5,TX
"La Salle County, TX",48283,2000-01-01,12,5,5,TX
"La Salle County, TX",48283,2001-01-01,4,3,3,TX
"La Salle County, TX",48283,2002-01-01,3,2,2,TX
"La Salle County, TX",48283,2003-01-01,8,19,16,TX
"La Salle County, TX",48283,2004-01-01,4,3,2,TX
"La Salle County, TX",48283,2005-01-01,14,15,13,TX
"La Salle County, TX",48283,2006-01-01,2,10,12,TX
"La Salle County, TX",48283,2007-01-01,0,4,2,TX
"La Salle County, TX",48283,2008-01-01,0,4,7,TX
"La Salle County, TX",48283,2009-01-01,31,16,13,TX
"La Salle County, TX",48283,2010-01-01,10,23,24,TX
"Lavaca County, TX",48285,1981-01-01,0,2,2,TX
"Lavaca County, TX",48285,1982-01-01,4,0,0,TX
"Lavaca County, TX",48285,1983-01-01,0,0,0,TX
"Lavaca County, TX",48285,1984-01-01,7,0,0,TX
"Lavaca County, TX",48285,1985-01-01,13,2,2,TX
"Lavaca County, TX",48285,1986-01-01,12,4,3,TX
"Lavaca County, TX",48285,1987-01-01,0,3,4,TX
"Lavaca County, TX",48285,1988-01-01,2,0,5,TX
"Lavaca County, TX",48285,1989-01-01,5,2,4,TX
"Lavaca County, TX",48285,1990-01-01,4,6,4,TX
"Lavaca County, TX",48285,1991-01-01,0,0,0,TX
"Lavaca County, TX",48285,1992-01-01,0,4,4,TX
"Lavaca County, TX",48285,1993-01-01,0,0,0,TX
"Lavaca County, TX",48285,1994-01-01,4,0,3,TX
"Lavaca County, TX",48285,1995-01-01,8,11,10,TX
"Lavaca County, TX",48285,1996-01-01,4,3,5,TX
"Lavaca County, TX",48285,1997-01-01,0,6,4,TX
"Lavaca County, TX",48285,1998-01-01,29,19,22,TX
"Lavaca County, TX",48285,1999-01-01,6,2,4,TX
"Lavaca County, TX",48285,2000-01-01,21,5,4,TX
"Lavaca County, TX",48285,2001-01-01,5,0,0,TX
"Lavaca County, TX",48285,2002-01-01,0,0,0,TX
"Lavaca County, TX",48285,2003-01-01,5,5,6,TX
"Lavaca County, TX",48285,2004-01-01,0,2,6,TX
"Lavaca County, TX",48285,2005-01-01,12,10,15,TX
"Lavaca County, TX",48285,2006-01-01,2,7,6,TX
"Lavaca County, TX",48285,2007-01-01,0,2,3,TX
"Lavaca County, TX",48285,2008-01-01,7,6,7,TX
"Lavaca County, TX",48285,2009-01-01,40,16,16,TX
"Lavaca County, TX",48285,2010-01-01,10,32,29,TX
"Lee County, TX",48287,1981-01-01,0,2,2,TX
"Lee County, TX",48287,1982-01-01,0,0,2,TX
"Lee County, TX",48287,1983-01-01,0,0,0,TX
"Lee County, TX",48287,1984-01-01,7,2,0,TX
"Lee County, TX",48287,1985-01-01,11,0,0,TX
"Lee County, TX",48287,1986-01-01,12,4,5,TX
"Lee County, TX",48287,1987-01-01,2,2,7,TX
"Lee County, TX",48287,1988-01-01,0,0,7,TX
"Lee County, TX",48287,1989-01-01,4,2,3,TX
"Lee County, TX",48287,1990-01-01,6,5,2,TX
"Lee County, TX",48287,1991-01-01,0,0,0,TX
"Lee County, TX",48287,1992-01-01,0,0,2,TX
"Lee County, TX",48287,1993-01-01,0,0,0,TX
"Lee County, TX",48287,1994-01-01,6,7,3,TX
"Lee County, TX",48287,1995-01-01,8,9,11,TX
"Lee County, TX",48287,1996-01-01,4,0,5,TX
"Lee County, TX",48287,1997-01-01,0,6,4,TX
"Lee County, TX",48287,1998-01-01,27,23,25,TX
"Lee County, TX",48287,1999-01-01,9,6,12,TX
"Lee County, TX",48287,2000-01-01,21,10,5,TX
"Lee County, TX",48287,2001-01-01,2,0,0,TX
"Lee County, TX",48287,2002-01-01,0,0,0,TX
"Lee County, TX",48287,2003-01-01,4,6,9,TX
"Lee County, TX",48287,2004-01-01,3,2,2,TX
"Lee County, TX",48287,2005-01-01,11,11,10,TX
"Lee County, TX",48287,2006-01-01,4,6,7,TX
"Lee County, TX",48287,2007-01-01,0,4,2,TX
"Lee County, TX",48287,2008-01-01,4,4,3,TX
"Lee County, TX",48287,2009-01-01,39,22,21,TX
"Lee County, TX",48287,2010-01-01,13,32,27,TX
"Leon County, TX",48289,1981-01-01,0,6,4,TX
"Leon County, TX",48289,1982-01-01,2,0,0,TX
"Leon County, TX",48289,1983-01-01,0,0,0,TX
"Leon County, TX",48289,1984-01-01,7,0,0,TX
"Leon County, TX",48289,1985-01-01,4,0,0,TX
"Leon County, TX",48289,1986-01-01,11,5,0,TX
"Leon County, TX",48289,1987-01-01,2,0,7,TX
"Leon County, TX",48289,1988-01-01,0,4,4,TX
"Leon County, TX",48289,1989-01-01,0,0,2,TX
"Leon County, TX",48289,1990-01-01,2,2,3,TX
"Leon County, TX",48289,1991-01-01,0,0,0,TX
"Leon County, TX",48289,1992-01-01,0,2,2,TX
"Leon County, TX",48289,1993-01-01,0,0,0,TX
"Leon County, TX",48289,1994-01-01,0,2,0,TX
"Leon County, TX",48289,1995-01-01,3,6,13,TX
"Leon County, TX",48289,1996-01-01,6,2,4,TX
"Leon County, TX",48289,1997-01-01,0,0,2,TX
"Leon County, TX",48289,1998-01-01,32,22,27,TX
"Leon County, TX",48289,1999-01-01,7,3,8,TX
"Leon County, TX",48289,2000-01-01,26,8,8,TX
"Leon County, TX",48289,2001-01-01,0,0,0,TX
"Leon County, TX",48289,2002-01-01,0,2,2,TX
"Leon County, TX",48289,2003-01-01,2,5,6,TX
"Leon County, TX",48289,2004-01-01,0,0,2,TX
"Leon County, TX",48289,2005-01-01,0,8,4,TX
"Leon County, TX",48289,2006-01-01,8,10,11,TX
"Leon County, TX",48289,2007-01-01,0,2,2,TX
"Leon County, TX",48289,2008-01-01,10,7,5,TX
"Leon County, TX",48289,2009-01-01,55,32,25,TX
"Leon County, TX",48289,2010-01-01,18,31,28,TX
"Liberty County, TX",48291,1981-01-01,0,5,5,TX
"Liberty County, TX",48291,1982-01-01,0,0,0,TX
"Liberty County, TX",48291,1983-01-01,0,4,2,TX
"Liberty County, TX",48291,1984-01-01,2,0,0,TX
"Liberty County, TX",48291,1985-01-01,7,2,3,TX
"Liberty County, TX",48291,1986-01-01,4,0,0,TX
"Liberty County, TX",48291,1987-01-01,0,5,4,TX
"Liberty County, TX",48291,1988-01-01,2,0,2,TX
"Liberty County, TX",48291,1989-01-01,0,2,2,TX
"Liberty County, TX",48291,1990-01-01,3,0,2,TX
"Liberty County, TX",48291,1991-01-01,0,0,0,TX
"Liberty County, TX",48291,1992-01-01,0,2,2,TX
"Liberty County, TX",48291,1993-01-01,0,0,0,TX
"Liberty County, TX",48291,1994-01-01,0,2,0,TX
"Liberty County, TX",48291,1995-01-01,0,8,14,TX
"Liberty County, TX",48291,1996-01-01,2,0,0,TX
"Liberty County, TX",48291,1997-01-01,0,7,5,TX
"Liberty County, TX",48291,1998-01-01,35,15,19,TX
"Liberty County, TX",48291,1999-01-01,2,4,4,TX
"Liberty County, TX",48291,2000-01-01,35,6,6,TX
"Liberty County, TX",48291,2001-01-01,0,0,0,TX
"Liberty County, TX",48291,2002-01-01,0,0,0,TX
"Liberty County, TX",48291,2003-01-01,2,5,3,TX
"Liberty County, TX",48291,2004-01-01,0,4,5,TX
"Liberty County, TX",48291,2005-01-01,7,2,7,TX
"Liberty County, TX",48291,2006-01-01,0,11,12,TX
"Liberty County, TX",48291,2007-01-01,3,10,9,TX
"Liberty County, TX",48291,2008-01-01,2,0,0,TX
"Liberty County, TX",48291,2009-01-01,75,24,23,TX
"Liberty County, TX",48291,2010-01-01,18,26,25,TX
"Limestone County, TX",48293,1981-01-01,0,6,2,TX
"Limestone County, TX",48293,1982-01-01,0,0,0,TX
"Limestone County, TX",48293,1983-01-01,0,0,0,TX
"Limestone County, TX",48293,1984-01-01,8,2,2,TX
"Limestone County, TX",48293,1985-01-01,7,0,3,TX
"Limestone County, TX",48293,1986-01-01,9,8,3,TX
"Limestone County, TX",48293,1987-01-01,4,0,8,TX
"Limestone County, TX",48293,1988-01-01,0,4,6,TX
"Limestone County, TX",48293,1989-01-01,0,0,0,TX
"Limestone County, TX",48293,1990-01-01,0,2,4,TX
"Limestone County, TX",48293,1991-01-01,0,0,0,TX
"Limestone County, TX",48293,1992-01-01,0,0,2,TX
"Limestone County, TX",48293,1993-01-01,0,2,2,TX
"Limestone County, TX",48293,1994-01-01,4,0,0,TX
"Limestone County, TX",48293,1995-01-01,3,8,9,TX
"Limestone County, TX",48293,1996-01-01,5,4,2,TX
"Limestone County, TX",48293,1997-01-01,0,2,0,TX
"Limestone County, TX",48293,1998-01-01,34,20,26,TX
"Limestone County, TX",48293,1999-01-01,10,10,13,TX
"Limestone County, TX",48293,2000-01-01,23,8,7,TX
"Limestone County, TX",48293,2001-01-01,0,0,0,TX
"Limestone County, TX",48293,2002-01-01,0,2,0,TX
"Limestone County, TX",48293,2003-01-01,5,3,8,TX
"Limestone County, TX",48293,2004-01-01,0,0,2,TX
"Limestone County, TX",48293,2005-01-01,2,7,5,TX
"Limestone County, TX",48293,2006-01-01,6,13,12,TX
"Limestone County, TX",48293,2007-01-01,0,2,2,TX
"Limestone County, TX",48293,2008-01-01,8,5,5,TX
"Limestone County, TX",48293,2009-01-01,46,24,16,TX
"Limestone County, TX",48293,2010-01-01,19,32,26,TX
"Lipscomb County, TX",48295,1981-01-01,10,12,11,TX
"Lipscomb County, TX",48295,1982-01-01,0,3,3,TX
"Lipscomb County, TX",48295,1983-01-01,13,10,12,TX
"Lipscomb County, TX",48295,1984-01-01,2,2,2,TX
"Lipscomb County, TX",48295,1985-01-01,2,2,2,TX
"Lipscomb County, TX",48295,1986-01-01,9,11,11,TX
"Lipscomb County, TX",48295,1987-01-01,0,0,0,TX
"Lipscomb County, TX",48295,1988-01-01,2,3,6,TX
"Lipscomb County, TX",48295,1989-01-01,0,0,0,TX
"Lipscomb County, TX",48295,1990-01-01,12,8,8,TX
"Lipscomb County, TX",48295,1991-01-01,0,0,0,TX
"Lipscomb County, TX",48295,1992-01-01,2,6,5,TX
"Lipscomb County, TX",48295,1993-01-01,0,5,3,TX
"Lipscomb County, TX",48295,1994-01-01,7,7,7,TX
"Lipscomb County, TX",48295,1995-01-01,4,5,3,TX
"Lipscomb County, TX",48295,1996-01-01,9,12,9,TX
"Lipscomb County, TX",48295,1997-01-01,0,2,0,TX
"Lipscomb County, TX",48295,1998-01-01,15,8,10,TX
"Lipscomb County, TX",48295,1999-01-01,0,2,2,TX
"Lipscomb County, TX",48295,2000-01-01,15,5,2,TX
"Lipscomb County, TX",48295,2001-01-01,11,15,17,TX
"Lipscomb County, TX",48295,2002-01-01,0,0,0,TX
"Lipscomb County, TX",48295,2003-01-01,13,8,10,TX
"Lipscomb County, TX",48295,2004-01-01,0,0,0,TX
"Lipscomb County, TX",48295,2005-01-01,0,0,0,TX
"Lipscomb County, TX",48295,2006-01-01,8,8,8,TX
"Lipscomb County, TX",48295,2007-01-01,2,5,4,TX
"Lipscomb County, TX",48295,2008-01-01,8,2,5,TX
