fips,percent_below_poverty,smoking_ban_2010,unemployment_rate_2019,average_2011_upper_bound_pct_obesity,rural_urban_continuum_code_2013,labels_small
47015,15.8,none,3.9,46.635000000000005,1.0,3
47017,18.6,none,5.0,47.370000000000005,6.0,1
47019,22.1,partial,4.6,44.36,3.0,2
47021,10.6,none,3.2,43.89,1.0,3
47023,15.8,none,6.3,48.82,3.0,3
47025,22.4,none,7.7,46.685,6.0,1
47027,26.1,none,4.8,49.47,9.0,1
47029,23.5,none,8.5,47.05,6.0,1
47031,14.0,none,4.0,44.27,4.0,3
47033,17.8,none,3.6,47.44,3.0,3
47035,13.8,none,4.7,41.63,4.0,3
47037,14.9,none,3.7,38.995000000000005,1.0,3
47039,17.6,none,7.8,46.235,9.0,1
47041,18.4,none,5.2,46.545,6.0,1
47043,13.6,none,2.9,43.805,1.0,3
47045,18.6,none,5.2,46.32,5.0,3
47047,13.5,none,6.1,47.13,1.0,3
47049,20.6,none,6.1,48.41,9.0,1
47051,14.4,partial,3.8,44.72,6.0,2
47053,15.8,none,5.9,46.665,4.0,3
47055,14.8,none,5.2,47.355,6.0,3
47057,18.1,none,4.7,47.370000000000005,2.0,3
47059,16.7,comprehensive,4.8,44.88,4.0,0
47061,22.7,comprehensive,9.3,49.57,8.0,1
47063,17.3,none,7.5,44.225,3.0,3
47065,12.8,none,4.5,39.925,2.0,3
47067,28.6,none,7.9,48.78,8.0,1
47069,17.8,none,10.9,52.31,6.0,1
47071,20.1,none,6.4,44.75,6.0,1
47073,19.1,none,6.3,44.94,2.0,3
47075,18.8,none,6.1,51.315,6.0,1
47077,18.8,none,6.8,46.29,6.0,1
47079,20.1,none,4.6,44.6,7.0,3
47081,18.7,none,4.1,46.29,1.0,3
47083,16.8,none,6.0,46.120000000000005,8.0,1
47085,15.6,none,7.6,45.27,6.0,1
47087,19.2,comprehensive,7.2,48.735,8.0,0
47089,13.2,none,5.1,42.405,3.0,3
47091,24.9,none,4.2,45.685,6.0,1
47093,14.5,none,3.9,38.395,2.0,3
47095,28.6,comprehensive,8.2,53.755,9.0,1
47097,21.2,none,7.9,50.18,6.0,1
47099,17.0,none,7.7,45.485,6.0,1
47101,19.5,partial,2.0,46.98,6.0,2
47103,14.7,partial,3.5,45.925,6.0,2
47105,11.3,none,4.7,42.5,2.0,3
47107,19.3,none,5.9,44.47,4.0,3
47109,18.8,none,10.2,46.11,6.0,1
47111,17.3,none,2.9,46.78,1.0,3
47113,18.5,comprehensive,4.5,44.08,3.0,0
47115,15.4,none,3.9,45.67,2.0,3
47117,14.0,partial,5.0,46.48,6.0,2
47119,10.1,none,3.8,44.97,1.0,3
47121,16.9,none,7.8,47.135,8.0,1
47123,18.4,none,6.5,46.36,6.0,1
47125,13.3,none,6.1,42.57,2.0,3
47127,7.7,none,4.3,46.885000000000005,9.0,3
47129,22.8,partial,6.2,45.705,2.0,2
47131,21.1,none,5.4,46.35,7.0,1
47133,17.2,none,3.6,47.015,7.0,3
47135,26.9,none,9.1,46.62,8.0,1
47137,20.0,none,4.6,46.945,9.0,1
47139,15.0,none,7.2,43.715,3.0,3
47141,18.9,comprehensive,3.8,42.445,4.0,0
47143,19.3,none,7.6,46.760000000000005,6.0,1
47145,13.8,comprehensive,6.4,44.86,2.0,0
47147,11.5,none,4.4,44.24,1.0,3
47149,11.1,none,3.9,41.79,1.0,3
47151,21.9,none,6.4,46.665,6.0,1
47153,19.7,none,4.8,46.825,2.0,3
47155,13.7,partial,4.6,41.44,4.0,2
47157,19.3,comprehensive,6.8,43.625,1.0,0
47159,17.9,none,3.1,45.685,1.0,3
47161,13.8,none,6.5,43.87,8.0,3
47163,15.9,none,5.8,41.125,2.0,3
47165,9.0,none,2.7,40.78,1.0,3
47167,12.4,none,5.5,44.605,1.0,3
47169,10.2,none,7.1,46.71,1.0,3
47171,18.1,none,5.9,45.43,3.0,3
47173,22.0,none,7.9,47.66,2.0,1
47175,16.8,none,9.2,46.475,9.0,1
47177,21.7,none,5.0,45.595,6.0,1
47179,15.4,none,4.2,39.08,3.0,3
47181,18.0,none,6.4,45.435,8.0,1
47183,20.3,none,5.0,45.25,7.0,1
47185,16.2,comprehensive,6.2,44.07,7.0,0
47187,4.4,comprehensive,2.6,34.504999999999995,1.0,0
47189,7.7,none,3.5,42.53,1.0,3
48001,14.9,none,3.3,43.665,7.0,3
48003,9.2,none,3.9,46.545,6.0,3
48005,17.7,none,6.2,45.275,5.0,3
48007,21.3,none,7.5,43.945,2.0,1
48009,11.9,none,2.6,43.56,3.0,3
48011,9.2,none,0.7,41.705,2.0,3
48013,14.8,none,8.2,44.615,1.0,3
48015,12.1,none,6.2,44.195,1.0,3
48017,8.7,none,2.3,45.71,7.0,3
48019,15.7,none,4.2,42.93,1.0,3
48021,11.2,none,5.4,43.095,1.0,3
48023,11.7,none,2.7,41.98,8.0,3
48025,20.6,none,9.0,47.05,6.0,1
48027,13.9,none,7.3,40.505,2.0,3
48029,15.7,none,4.9,42.055,1.0,3
48031,9.0,none,5.8,38.78,8.0,3
48033,2.6,none,2.0,42.66,8.0,3
48035,15.8,none,3.5,43.74,6.0,3
48037,16.6,none,5.6,43.885,3.0,3
48039,8.7,none,4.1,40.375,1.0,3
48041,24.4,none,3.6,40.905,3.0,3
48043,14.0,none,4.2,41.065,7.0,3
48045,16.3,none,5.4,43.785,9.0,3
48047,41.4,none,12.3,52.61,7.0,1
48049,12.6,none,3.2,42.24,5.0,3
48051,11.8,none,3.9,46.67,3.0,3
48053,10.2,none,4.3,39.995,6.0,3
48055,18.9,none,2.6,45.96,1.0,3
48057,13.7,comprehensive,5.1,44.045,6.0,0
48059,10.7,none,3.4,42.53,3.0,3
48061,28.9,partial,5.5,48.81,2.0,1
48063,18.5,none,6.5,47.875,6.0,1
48065,8.3,none,1.2,42.5,2.0,3
48067,18.5,none,6.7,46.105,6.0,1
48069,13.7,none,2.7,45.89,6.0,3
48071,12.1,none,4.4,43.495000000000005,1.0,3
48073,16.4,none,5.6,46.085,6.0,3
48075,13.9,none,5.9,43.44499999999999,7.0,3
48077,12.2,none,5.9,43.025000000000006,3.0,3
48079,25.6,none,7.5,47.155,9.0,1
48081,12.5,none,2.1,42.6,8.0,3
48083,13.8,none,3.5,44.870000000000005,6.0,3
48085,6.3,none,3.5,33.795,1.0,3
48087,17.0,none,7.8,46.085,9.0,1
48089,10.0,none,2.7,44.635000000000005,6.0,3
48091,7.6,none,3.0,39.18000000000001,1.0,3
48093,11.2,none,2.4,44.475,7.0,3
48095,12.2,none,0.1,42.81,8.0,3
48097,12.8,none,4.7,44.64,6.0,3
48099,12.9,none,7.9,42.385000000000005,2.0,3
48101,30.9,none,6.2,47.525000000000006,9.0,1
48103,8.1,none,1.6,46.46,6.0,3
48105,18.6,none,0.0,49.485,7.0,3
48107,20.6,none,5.0,46.515,2.0,3
48109,29.6,none,10.6,47.545,9.0,1
48111,12.3,none,1.6,44.815,7.0,3
48113,15.4,none,4.4,40.91,1.0,3
48115,25.9,none,6.3,48.55,7.0,1
48117,16.2,none,3.0,47.14,6.0,3
48119,20.0,none,3.3,44.395,8.0,3
48121,7.6,none,3.4,40.19,1.0,3
48123,16.0,none,6.3,45.370000000000005,6.0,3
48125,19.7,none,8.7,46.785,8.0,1
48127,33.7,none,12.6,52.215,6.0,1
48129,14.7,none,2.9,44.1,8.0,3
48131,22.8,partial,10.1,47.565,7.0,1
48133,18.3,none,3.8,44.235,6.0,3
48135,11.9,none,5.6,44.7,3.0,3
48137,8.7,comprehensive,0.0,46.49,9.0,0
48139,8.8,none,3.1,43.65,1.0,3
48141,20.2,none,5.7,41.315,2.0,3
48143,18.4,none,2.7,42.760000000000005,4.0,3
48145,26.5,none,4.6,47.865,2.0,1
48147,12.0,none,3.8,43.510000000000005,6.0,3
48149,11.9,none,2.9,44.195,6.0,3
48151,15.1,none,4.3,42.33,8.0,3
48153,14.7,comprehensive,4.5,46.05,6.0,0
48155,10.4,none,5.7,46.92,9.0,3
48157,7.4,none,4.8,35.38,1.0,3
48159,9.3,partial,5.7,44.935,7.0,2
48161,18.1,none,4.4,45.745000000000005,7.0,3
48163,23.3,none,6.7,48.05,6.0,1
48165,15.3,none,5.6,50.365,7.0,1
48167,12.4,none,5.8,40.965,1.0,3
48169,19.7,none,2.7,49.945,6.0,3
48171,9.5,none,3.2,38.125,7.0,3
48173,11.7,none,0.0,42.400000000000006,8.0,3
48175,13.1,none,5.1,41.760000000000005,3.0,3
48177,14.1,none,2.7,47.975,6.0,3
48179,16.5,none,5.2,44.69,6.0,3
48181,13.1,none,4.4,40.63,3.0,3
48183,18.0,none,4.6,44.645,3.0,3
48185,17.0,none,4.4,48.285,6.0,3
48187,9.1,none,3.2,44.345,1.0,3
48189,16.0,none,4.1,44.995000000000005,4.0,3
48191,22.9,none,9.6,47.21,9.0,1
48193,17.3,none,2.2,42.48,6.0,3
48195,17.4,none,4.6,45.27,7.0,3
48197,13.9,none,8.4,42.75,9.0,1
48199,12.1,none,3.3,45.155,2.0,3
48201,15.7,none,5.4,39.47,1.0,3
48203,17.4,none,5.0,47.45,4.0,3
48205,6.1,none,0.5,45.4,7.0,3
48207,20.4,none,12.1,45.21,6.0,1
48209,13.7,none,3.9,40.54,1.0,3
48211,8.2,none,5.9,43.8,7.0,3
48213,17.1,none,4.9,44.71,4.0,3
48215,29.7,partial,6.4,50.76,2.0,1
48217,12.7,partial,5.9,45.78,6.0,2
48219,16.5,none,5.8,44.325,6.0,3
48221,9.7,none,3.2,41.72,1.0,3
48223,14.0,none,4.4,47.36,6.0,3
48225,21.8,none,1.9,45.84,7.0,3
48227,17.3,none,6.1,46.45,4.0,3
48229,24.4,none,7.2,50.235,2.0,1
48231,16.1,none,4.5,45.76,1.0,3
48233,14.6,partial,7.0,45.175,6.0,2
48235,14.9,none,2.8,43.965,3.0,3
48237,16.3,none,3.7,45.13,6.0,3
48239,13.4,comprehensive,2.5,45.805,6.0,0
48241,18.5,none,7.0,44.7,6.0,1
48243,3.9,none,4.4,40.955,9.0,3
48245,17.7,none,4.6,44.84,2.0,3
48247,30.6,none,7.8,50.44,6.0,1
48249,23.2,none,5.1,47.73,4.0,1
48251,10.2,none,3.2,43.965,1.0,3
48253,14.0,none,2.9,48.475,3.0,3
48255,17.7,none,3.9,47.205,6.0,3
48257,11.4,none,5.0,45.150000000000006,1.0,3
48259,5.6,none,3.7,35.19,1.0,3
48261,5.5,none,0.0,46.365,9.0,3
48263,14.5,none,0.0,41.4,9.0,3
48265,11.7,none,3.8,38.7,4.0,3
48267,22.3,none,4.3,45.085,7.0,1
48269,10.5,comprehensive,11.7,43.125,9.0,0
48271,19.6,none,2.9,49.045,7.0,3
48273,27.2,none,7.9,45.24,4.0,1
48275,15.0,none,4.0,45.615,9.0,3
48277,17.4,none,3.8,41.895,5.0,3
48279,19.0,none,3.2,45.625,6.0,3
48281,11.1,none,6.4,42.22,2.0,3
48283,17.0,comprehensive,3.6,53.705,6.0,0
48285,10.7,none,2.6,45.165,6.0,3
48287,12.3,none,1.4,45.215,6.0,3
48289,17.6,none,6.7,44.55,8.0,1
48291,14.1,partial,6.8,47.195,1.0,2
48293,19.4,none,5.7,46.57,6.0,1
48295,12.9,none,5.3,42.605,9.0,3
48297,17.2,none,2.7,44.83,8.0,3
48299,10.6,none,5.9,40.505,7.0,3
48301,15.3,none,0.0,43.01,9.0,3
48303,18.9,none,3.3,39.265,2.0,3
48305,18.2,none,6.3,45.365,2.0,3
48307,16.9,none,3.2,44.665000000000006,7.0,3
48309,19.2,none,3.9,43.5,2.0,3
48311,11.8,none,6.6,45.290000000000006,9.0,3
48313,12.0,comprehensive,3.7,47.555,6.0,0
48315,19.2,none,10.1,49.325,8.0,1
48317,8.5,none,3.4,45.765,3.0,3
48319,10.7,comprehensive,6.6,42.08,9.0,0
48321,18.9,none,5.6,45.165,4.0,3
48323,26.9,none,9.1,50.695,5.0,1
48325,11.3,none,3.4,44.84,1.0,3
48327,13.3,comprehensive,3.7,44.085,9.0,0
48329,9.6,partial,2.9,40.145,3.0,2
48331,15.4,none,3.5,45.8,6.0,3
48333,15.6,comprehensive,0.6,42.965,9.0,0
48335,11.3,comprehensive,2.1,45.975,7.0,0
48337,15.6,none,5.1,44.49,6.0,3
48339,9.3,none,3.9,40.475,1.0,3
48341,12.8,none,5.4,46.045,7.0,3
48343,17.8,comprehensive,6.7,46.345,6.0,0
48345,8.1,none,8.0,41.84,9.0,3
48347,24.8,none,7.6,45.275,5.0,1
48349,17.0,none,6.0,46.795,4.0,3
48351,24.4,none,8.3,48.425,2.0,1
48353,16.1,none,6.8,44.915,6.0,3
48355,16.6,none,4.8,42.91,2.0,3
48357,15.2,none,5.1,46.4,7.0,3
48359,9.1,none,1.5,44.7,2.0,3
48361,13.3,none,4.8,45.435,2.0,3
48363,18.1,none,6.4,45.245000000000005,6.0,1
48365,14.7,none,5.1,47.275000000000006,6.0,3
48367,8.1,none,4.3,41.87,1.0,3
48369,14.9,none,1.6,47.615,7.0,3
48371,15.1,none,2.1,45.335,7.0,3
48373,18.2,none,7.2,47.11,6.0,1
48375,20.4,partial,3.2,43.465,2.0,2
48377,39.0,none,10.9,48.27,7.0,1
48379,12.9,none,2.9,46.86,8.0,3
48381,8.5,none,3.1,35.865,2.0,3
48383,9.6,none,6.2,48.335,6.0,3
48385,24.7,none,1.7,45.315,9.0,1
48387,19.7,none,6.6,48.74,6.0,1
48389,15.0,none,8.1,50.89,7.0,1
48391,16.5,none,7.4,45.97,6.0,1
48393,11.8,partial,0.0,40.54,9.0,2
48395,14.0,none,6.8,47.595,3.0,3
48397,4.7,none,3.4,38.985,1.0,3
48399,15.3,none,2.1,45.36,6.0,3
48401,11.8,none,6.6,47.24,3.0,3
48403,20.1,none,8.8,47.175,8.0,1
48405,24.8,none,7.4,49.505,9.0,1
48407,15.2,none,6.4,47.16,8.0,1
48409,15.9,none,4.8,46.505,2.0,3
48411,14.0,none,1.8,41.84,7.0,3
48413,15.7,none,11.6,43.13,8.0,1
48415,14.4,none,3.1,43.465,7.0,3
48417,13.3,none,5.4,43.36,8.0,3
48419,22.6,comprehensive,7.9,48.725,7.0,1
48421,14.8,none,1.0,45.23,9.0,3
48423,15.4,none,5.2,39.25,3.0,3
48425,23.4,none,4.6,40.655,1.0,3
48427,34.7,none,13.1,56.645,4.0,1
48429,20.6,none,6.4,44.985,7.0,1
48431,2.4,none,2.2,46.525,8.0,3
48433,11.9,none,3.0,43.08,9.0,3
48435,13.9,none,8.1,45.875,7.0,1
48437,25.2,none,6.4,45.23,6.0,1
48439,11.9,none,4.3,39.465,1.0,3
48441,15.1,none,2.7,40.505,3.0,3
48443,9.4,none,1.0,43.445,9.0,3
48445,19.2,none,5.5,48.015,6.0,1
48447,16.8,none,5.8,45.260000000000005,9.0,1
48449,17.7,none,3.6,44.99,7.0,3
48451,13.5,none,3.4,41.78,3.0,3
48453,12.0,none,3.5,34.44,1.0,3
48455,15.5,none,7.9,47.375,7.0,1
48457,16.5,none,12.7,45.8,6.0,1
48459,16.0,comprehensive,5.0,45.605,3.0,0
48461,14.1,none,5.7,45.305,8.0,3
48463,17.9,none,4.9,46.46,6.0,3
48465,20.3,none,3.9,46.760000000000005,5.0,3
48467,13.6,none,4.4,45.835,6.0,3
48469,15.0,none,5.6,42.21,3.0,3
48471,22.4,none,3.0,45.805,4.0,3
48473,16.5,none,4.1,47.445,1.0,3
48475,12.5,partial,5.0,48.03,6.0,2
48477,12.0,none,4.9,44.44,6.0,3
48479,27.5,none,4.1,49.335,2.0,1
48481,17.6,none,5.0,47.215,4.0,3
48483,18.3,none,4.8,42.125,9.0,3
48485,16.9,none,4.2,41.09,3.0,3
48487,19.2,none,4.1,45.695,6.0,3
48489,27.0,none,12.4,53.445,6.0,1
48491,6.4,comprehensive,4.2,37.05,1.0,0
48493,9.6,none,4.7,43.64,1.0,3
48495,15.0,none,3.4,49.36,6.0,3
48497,10.7,none,4.0,44.505,1.0,3
48499,14.6,comprehensive,5.4,44.98,6.0,0
48501,8.4,none,4.6,46.915000000000006,7.0,3
48503,12.3,none,3.8,44.150000000000006,7.0,3
48505,34.5,none,9.8,54.620000000000005,6.0,1
48507,33.8,none,7.2,50.93,7.0,1
49001,9.1,none,3.3,38.835,7.0,3
49003,7.9,partial,3.8,40.815,2.0,2
49005,15.4,partial,1.9,36.55,3.0,2
49007,16.8,partial,6.7,38.84,7.0,2
49009,3.5,partial,1.2,40.215,9.0,2
49011,5.4,partial,2.3,35.504999999999995,2.0,2
49013,13.7,partial,5.0,38.58,7.0,2
49015,11.6,partial,3.8,41.735,7.0,2
49017,16.5,comprehensive,2.6,39.64,9.0,0
49019,9.1,partial,3.4,36.385000000000005,7.0,2
49021,17.0,none,3.7,38.11,4.0,3
49023,12.6,partial,2.5,41.98,2.0,2
49025,12.4,none,3.8,36.885000000000005,6.0,3
49027,12.6,partial,2.3,39.56,7.0,2
49029,2.8,partial,2.3,33.67,2.0,2
49031,17.1,partial,4.9,42.655,9.0,2
49033,12.4,partial,1.0,36.255,8.0,2
49035,9.2,partial,3.1,34.010000000000005,1.0,2
49037,25.0,comprehensive,8.7,43.545,7.0,0
49039,15.0,partial,5.4,39.05,6.0,2
49041,14.9,partial,4.0,39.315,7.0,2
49043,5.6,partial,1.4,24.605,4.0,2
49045,6.2,partial,3.6,41.36,1.0,2
49047,12.6,partial,7.6,40.475,7.0,2
49049,10.6,partial,3.1,35.645,2.0,2
49051,5.9,partial,0.9,32.605000000000004,6.0,2
49053,11.8,none,3.0,35.575,3.0,3
49055,9.6,none,2.6,36.945,9.0,3
49057,10.2,partial,3.3,37.745,2.0,2
50001,7.2,partial,3.4,31.74,6.0,2
50003,10.9,partial,3.4,33.349999999999994,6.0,2
50005,12.6,partial,3.2,36.58,7.0,2
50007,12.1,none,3.2,29.01,3.0,3
50009,13.4,partial,3.9,42.815,9.0,2
50011,8.6,partial,3.6,39.325,3.0,2
50013,7.5,partial,4.1,38.03,3.0,2
50015,13.6,partial,3.5,34.69,8.0,2
50017,9.7,none,3.3,36.375,9.0,3
50019,13.1,comprehensive,3.7,38.94,7.0,0
50021,10.1,partial,2.6,35.46,4.0,2
50023,10.6,none,3.0,30.87,4.0,3
50025,13.7,partial,4.2,32.01,7.0,2
50027,9.2,partial,3.4,32.965,7.0,2
51001,19.0,none,4.0,47.995000000000005,8.0,1
51003,9.1,none,2.3,34.045,3.0,3
51005,19.7,none,4.2,42.815,6.0,3
51007,10.7,none,2.8,48.155,1.0,3
51009,14.0,none,5.7,45.235,2.0,3
51011,13.2,none,2.9,45.78,2.0,3
51013,6.8,none,2.6,28.875,1.0,3
51015,8.7,none,3.2,41.495000000000005,3.0,3
51017,10.9,none,8.3,43.235,8.0,3
51019,8.9,none,3.6,39.235,2.0,3
51021,10.3,none,5.4,42.905,8.0,3
51023,6.5,none,2.7,39.055,2.0,3
51025,20.4,none,10.2,53.435,6.0,1
51027,28.4,none,6.9,49.06,9.0,1
51029,15.8,none,5.7,50.545,3.0,1
51031,11.0,none,3.2,43.95,2.0,3
51033,8.8,comprehensive,3.5,46.475,1.0,0
51035,14.6,none,2.6,45.795,7.0,3
51036,13.2,none,3.0,51.835,1.0,3
51037,23.7,none,6.7,49.52,8.0,1
51041,6.8,none,4.1,38.485,1.0,3
51043,7.6,none,4.9,42.115,1.0,3
51045,8.9,none,2.0,40.535,2.0,3
51047,7.8,none,4.9,43.405,1.0,3
51049,17.8,none,5.0,46.94,8.0,1
51051,25.7,none,4.9,48.85,9.0,1
51053,12.1,none,5.6,48.73,1.0,3
51057,16.8,partial,6.0,46.95,6.0,2
51059,6.1,none,3.5,29.615,1.0,3
51061,5.8,none,3.0,39.445,1.0,3
51063,10.3,comprehensive,2.4,42.71,3.0,0
51065,5.5,none,2.0,43.07,3.0,3
51067,14.5,partial,4.5,41.165,2.0,2
51069,6.2,comprehensive,3.3,42.12,3.0,0
51071,10.2,none,5.1,43.855,3.0,3
51073,8.8,comprehensive,2.8,41.275000000000006,1.0,0
51075,5.2,none,3.5,39.23,1.0,3
51077,20.9,none,5.5,45.355,9.0,1
51079,6.4,comprehensive,4.8,44.38,3.0,0
51081,15.3,none,4.8,52.285,6.0,1
51083,13.9,none,3.1,47.755,6.0,3
51085,5.3,none,2.6,38.315,1.0,3
51087,9.1,none,4.1,37.095,1.0,3
51089,18.1,none,7.9,45.605,4.0,1
51091,10.1,comprehensive,4.5,45.75,8.0,0
51093,10.5,none,5.5,44.99,1.0,3
51095,7.3,none,4.0,38.045,1.0,3
51097,12.4,none,3.4,48.26,8.0,3
51099,5.1,none,2.8,42.115,6.0,3
51101,8.4,none,4.4,43.2,1.0,3
51103,9.8,partial,3.1,45.575,9.0,2
51105,25.5,none,9.2,46.735,8.0,1
51107,3.4,none,3.1,32.605,1.0,3
51109,11.8,none,4.8,44.145,8.0,3
51111,16.4,none,4.1,50.83,9.0,1
51113,6.6,comprehensive,4.6,44.495000000000005,8.0,0
51115,11.4,none,2.7,43.975,1.0,3
51117,19.0,none,3.9,48.305,7.0,1
51119,10.0,none,5.5,42.6,8.0,3
51121,23.5,none,3.7,38.42,3.0,3
51125,13.0,none,4.2,41.945,3.0,3
51127,6.9,none,3.4,43.235,1.0,3
51131,18.0,none,4.2,47.04,8.0,3
51133,14.6,none,4.6,44.105,9.0,3
51135,18.3,none,3.8,50.36,6.0,1
51137,8.2,none,4.4,44.35,6.0,3
51139,15.1,none,6.7,47.56,6.0,1
51141,14.2,none,4.6,44.39,8.0,3
51143,16.1,none,5.8,44.04,4.0,3
51145,5.4,none,2.1,43.9,1.0,3
51147,18.6,none,5.1,48.65,6.0,1
51149,8.1,none,4.5,46.73,1.0,3
51153,6.6,none,4.1,39.47,1.0,3
51155,14.8,none,5.2,42.825,3.0,3
51157,8.8,none,4.5,43.355,1.0,3
51159,17.3,comprehensive,2.5,48.795,9.0,0
51161,6.9,none,2.9,35.739999999999995,2.0,3
51163,14.2,none,4.6,42.455,6.0,3
51165,8.8,none,2.6,42.98,3.0,3
51167,21.1,none,5.9,47.425,7.0,1
51169,15.5,none,5.0,46.59,2.0,3
51171,11.5,none,3.6,42.335,6.0,3
51173,18.9,none,5.1,45.95,7.0,1
51175,9.0,none,3.9,49.41,6.0,3
51177,7.0,none,4.6,41.665,1.0,3
51179,4.4,none,3.3,40.93,1.0,3
51181,15.9,none,5.7,51.285,8.0,1
51183,13.1,comprehensive,4.8,54.790000000000006,1.0,0
51185,17.5,none,6.1,45.415,5.0,3
51187,9.9,none,5.3,42.98,1.0,3
51191,14.6,none,4.8,41.59,2.0,3
51193,14.9,partial,6.5,48.22,6.0,2
51195,22.1,none,8.7,48.565,7.0,1
51197,14.8,none,5.2,44.29,6.0,3
51199,4.9,none,5.5,37.745000000000005,1.0,3
51510,10.3,none,2.9,30.34,1.0,3
51520,22.6,none,6.2,47.95,2.0,1
51530,25.5,none,1.9,47.175,6.0,1
51540,24.1,none,3.9,31.45,3.0,3
51550,8.6,none,4.2,41.765,1.0,3
51570,12.1,none,7.7,39.52,1.0,3
51580,13.2,none,3.0,44.86,6.0,3
51590,22.4,none,8.5,46.225,4.0,1
51595,27.0,none,20.7,52.345,6.0,1
51600,9.3,none,3.6,26.67,1.0,3
51610,3.2,none,3.3,22.495,1.0,3
51620,14.7,none,13.5,49.32,6.0,1
51630,15.5,none,3.9,38.175,1.0,3
51640,23.8,none,7.3,41.805,7.0,1
51650,15.2,none,5.6,47.365,1.0,3
51660,28.3,none,3.9,41.55,3.0,3
51670,23.6,none,6.7,50.8,1.0,1
51678,27.4,none,3.4,42.825,6.0,1
51680,19.5,none,5.4,42.19,2.0,3
51683,8.0,none,3.5,40.88,1.0,3
51685,6.4,none,4.2,42.715,1.0,3
51690,23.9,none,6.0,40.405,4.0,3
51700,15.3,none,5.8,45.555,1.0,3
51710,18.7,none,7.2,47.515,1.0,1
51720,28.2,none,10.8,41.78,7.0,1
51730,24.1,none,11.1,54.425,1.0,1
51735,5.6,none,2.2,40.97,1.0,3
51740,16.8,none,7.0,51.14,1.0,1
51750,36.3,none,3.4,38.925,3.0,1
51760,23.2,none,5.9,41.870000000000005,1.0,3
51770,20.8,none,5.8,45.25,2.0,3
51775,9.1,none,4.1,39.63,2.0,3
51790,11.1,none,3.7,43.655,3.0,3
51800,10.4,none,5.2,45.620000000000005,1.0,3
51810,7.3,none,4.2,38.7,1.0,3
51820,16.8,none,4.9,42.525000000000006,3.0,3
51830,20.7,none,4.9,39.18,1.0,3
51840,16.3,none,2.8,38.525,3.0,3
53001,25.6,comprehensive,5.8,49.650000000000006,6.0,0
53003,12.6,comprehensive,6.3,41.715,3.0,0
53005,11.9,none,4.4,40.75,2.0,3
53007,11.7,comprehensive,3.3,36.36,3.0,0
53009,14.5,comprehensive,7.7,37.66,5.0,0
53011,9.3,partial,4.3,38.36,1.0,2
53013,11.3,none,5.3,44.620000000000005,3.0,3
53015,14.4,comprehensive,6.5,45.765,3.0,0
53017,11.6,partial,3.5,40.72,3.0,2
53019,17.3,comprehensive,7.6,42.755,9.0,0
53021,15.2,partial,5.6,47.5,2.0,2
53023,10.3,comprehensive,2.7,40.795,8.0,0
53025,14.8,comprehensive,6.4,45.3,5.0,0
53027,14.4,comprehensive,6.4,44.785,4.0,0
53029,7.8,comprehensive,5.2,35.12,4.0,0
53031,13.0,none,5.5,35.81,6.0,3
53033,8.9,comprehensive,4.0,30.985,1.0,0
53035,8.7,comprehensive,4.4,38.35,2.0,0
53037,18.0,comprehensive,4.3,37.41,4.0,0
53039,15.6,comprehensive,6.6,40.125,6.0,0
53041,13.1,partial,6.5,44.905,4.0,2
53043,12.5,partial,3.9,42.07,8.0,2
53045,14.0,comprehensive,7.0,42.745000000000005,4.0,0
53047,19.5,comprehensive,5.5,40.265,6.0,0
53049,16.0,comprehensive,5.5,45.79,7.0,0
53051,12.7,comprehensive,6.7,39.695,2.0,0
53053,10.4,partial,4.8,41.435,1.0,2
53055,10.2,comprehensive,2.4,29.24,9.0,0
53057,12.0,comprehensive,4.8,38.825,3.0,0
53059,12.8,comprehensive,4.2,42.995000000000005,1.0,0
53061,7.5,comprehensive,3.7,38.33,1.0,0
53063,13.7,comprehensive,5.1,36.86,2.0,0
53065,14.2,comprehensive,5.0,39.195,2.0,0
53067,10.4,none,5.8,38.955,2.0,3
53069,7.3,comprehensive,6.9,42.7,8.0,0
53071,13.3,comprehensive,4.0,39.565,3.0,0
53073,14.1,comprehensive,5.1,34.8,3.0,0
53075,26.5,comprehensive,5.6,39.31,4.0,0
53077,17.4,comprehensive,5.8,44.31,3.0,0
54001,20.8,partial,7.3,46.275,6.0,2
54003,12.2,partial,5.3,43.83,2.0,2
54005,23.1,none,10.5,49.285,3.0,1
54007,22.0,comprehensive,12.9,46.49,8.0,1
54009,13.2,partial,3.4,45.515,3.0,2
54011,22.3,partial,5.3,45.235,2.0,2
54013,21.7,comprehensive,14.7,49.77,8.0,1
54015,27.5,none,8.1,51.8,3.0,1
54017,15.7,none,3.8,47.290000000000006,9.0,3
54019,20.5,none,6.6,45.785,3.0,1
54021,16.4,none,8.4,47.96,7.0,1
54023,10.9,comprehensive,6.7,45.625,7.0,0
54025,16.0,partial,5.6,41.055,6.0,2
54027,17.8,none,5.5,45.8,3.0,3
54029,13.9,none,6.2,45.44,3.0,3
54031,13.8,partial,3.4,43.64,6.0,2
54033,15.3,none,5.8,42.41,5.0,3
54035,17.7,comprehensive,3.8,46.29,6.0,0
54037,9.7,none,5.4,42.19,1.0,3
54039,17.2,comprehensive,5.8,40.92,3.0,0
54041,21.1,partial,6.9,44.07,7.0,2
54043,22.8,partial,5.8,52.33,2.0,1
54045,25.4,none,14.0,49.67,6.0,1
